title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin
Bản án:số 226 ngày 16/09/2024 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791228t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:VAY HOẠT ĐỘNG KINH DOANH
Bản án:số 270 ngày 17/12/2024 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791204t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về mua bán hàng hóa,Phúc thẩm,Không,Kinh doanh thương mại,0,"Thông tin về vụ/việc:MUA BÁN HÀNG HÓA, CÔNG NỢ"
Bản án:số 179 ngày 22/07/2024 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791222t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về xây dựng,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:TRANH CHẤP VỀ THI CÔNG
Bản án:số 56 ngày 25/03/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791177t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về mua bán hàng hóa,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:công nợ liên quan hợp đồng mua bán hàng hóa và tiền lãi
Bản án:số 67 ngày 01/04/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791175t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về thuê, cho thuê, thuê mua",Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:yêu cầu tuyên hợp đồng vô hiệu do vi vi phạm điều cấm
Quyết định:số 04 ngày 07/01/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791182t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu liên quan việc trọng tài thương mại Việt Nam giải quyết tranh chấp theo quy định của pháp luật về Trọng tài thương mại,Sơ thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:YÊU CẦU HỦY PHÁN QUYẾT TRỌNG TÀI
Quyết định:số 08 ngày 09/01/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791157t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu liên quan việc trọng tài thương mại Việt Nam giải quyết tranh chấp theo quy định của pháp luật về Trọng tài thương mại,Sơ thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:YÊU CẦU HỦY PHÁN QUYẾT TRỌNG Tài do vi phạm nguyên tắc cơ bản
Quyết định:số 03 ngày 07/01/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791156t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu liên quan việc trọng tài thương mại Việt Nam giải quyết tranh chấp theo quy định của pháp luật về Trọng tài thương mại,Sơ thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:Yêu cầu hủy phán quyết trọng tài do vi phạm nguyên tắc cơ bản pháp luật Việt Nam
Bản án:số 77 ngày 01/10/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791155t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về mua bán hàng hóa,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:tranh chấp mua bán hàng hóa thông qua đơn đặt hàng
Bản án:số 10 ngày 16/01/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791136t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về mua bán hàng hóa,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:TRANH CHẤP CÔNG NỢ LIÊN QUAN ĐẾN MẶT HÀNG BE TÔNG
Bản án:số 09 ngày 15/01/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791150t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về cung ứng dịch vụ,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:CUNG ỨNG DỊCH VỤ LAO ĐỘNG
Bản án:số 37 ngày 05/03/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791133t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:tranh chấp hợp đồng tín dụng vay kinh doanh vận tải
Bản án:số 28 ngày 12/02/2025 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791108t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về cung ứng dịch vụ,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:Tranh chấp liên quan khối lượng thực tế thi công tại công trình
Bản án:số 311 ngày 18/01/2024 của TAND TP. Hồ Chí Minh(10.05.2025),https://congbobanan.toaan.gov.vn/2ta1791116t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu trí tuệ,Sơ thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:Tranh chấp nhãn hiệu hàng hóa đã được đăng ký bảo hộ
Bản án:số 907 ngày 28/10/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790876t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng thuê nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng thuê nhà khi người thuê chấm dứt hợp đồng trước hạn không thông báo cho người cho thuê
Bản án:số 954 ngày 25/11/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790878t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Đòi bồi thường thiệt hại ngoài hợp đồng về danh dự, nhân phẩm, uy tín",Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh ch ấ p b ồ i th ườ ng
hi ệ t h ạ i do danh d ự, nhân ph ầ n
y tín bi xâm pham"
Bản án:số 930 ngày 15/11/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790877t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng đặt cọc,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng đặt cọc
Bản án:số 1059 ngày 23/12/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790888t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp yêu cầu chấm dứt hành vi cản trở thực hiện quyền sử dụng đất
Bản án:số 600 ngày 28/06/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790391t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng tín dụng do bị đơn vi phạm thoả thuận trả tiền
Quyết định:số 1045 ngày 18/12/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790218t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Giữ nguyên quyết định đình chỉ giải quyết vụ án dân sự sơ thẩm số 370/2024/QĐST-DS ngày 23 tháng 9 năm 2024 của Tòa án nhân dân Quận 3, Thành phố Hồ Chí Minh"
Bản án:số 1019 ngày 12/12/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790196t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Sửa một phần bản án sơ thẩm
Quyết định:số 1002/2024 ngày 10/12/2024 của TAND TP. Hồ Chí Minh(09.05.2025),https://congbobanan.toaan.gov.vn/2ta1790075t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản về quyền sở hữu tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Giữ nguyên Quyết định đình chỉ giải quyết việc dân sự số 594/2024/QĐST-DS ngày 21/8/2024 của Tòa án nhân dân huyện Củ Chi, Thành phố Hồ Chí Minh"
Quyết định:số 312 ngày 03/04/2025 của TAND TP. Hồ Chí Minh(08.05.2025),https://congbobanan.toaan.gov.vn/2ta1789971t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:đình chỉ
Bản án:số 204/2025/DS-PT ngày 13/03/2025 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788817t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Hợp đồng giả cách che đậy hợp đồng vay tài sản
Quyết định:số 366/2025/QĐ-PT ngày 15/04/2025 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788835t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng ủy quyền,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Toà án đã tống đạt các văn bản tố tụng theo quy định pháp luật nhưng người kháng cáo vẫn vắng mặt và không có đơn yêu cầu xét xử vắng mặt
Quyết định:số 25/2025/QĐPT-DS ngày 27/03/2025 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788844t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận kháng cáo quá hạn
Quyết định:số 54/2025/QĐST-DS ngày 17/02/2025 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788849t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Các đương sự đã thoả thuận được với nhau về cách giải quyết vụ án, sự thoả thuận không trái pháp luật và đạo đức xã hội"
Quyết định:số 364/2025/QĐ-PT ngày 16/04/2025 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788909t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Đòi bồi thường thiệt hại ngoài hợp đồng về danh dự, nhân phẩm, uy tín",Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Nguyên đơn rút yêu cầu khởi kiện và bị đơn đồng ý với yêu cầu rút đơn khởi kiện của nguyên đơn
Quyết định:số 138/2025/QĐST-DS ngày 02/04/2025 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788808t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng ủy quyền,Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Ông N và bà L là vợ chồng đã ly hôn nhưng dựa trên Hợp đồ uỷ quyền của ông N, bà L đã ký hợp đồng thuê nhà với thời hạn là 10 năm"
Bản án:số 412 ngày 26/08/2024 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788716t1cvn/chi-tiet-ban-an,"Đỗ Hoàng Minh và đồng phạm - phạm tội giết người 
                     (điều 123 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt các bị cáo hình phạt tù về tội ""Giết người"""
Bản án:số 460 ngày 17/12/2024 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788698t1cvn/chi-tiet-ban-an,"LÊ HOÀI TÂN VÀ ĐỒNG PHẠM - phạm tội đánh bạc 
                     (điều 321 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:sửa bản án hình sự sơ thẩm để điều tra, truy tố, xét xử lại theo thủ tục chung"
Bản án:số 428 ngày 30/08/2024 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788706t1cvn/chi-tiet-ban-an,"TRẦN VĂN HÙNG MINH - phạm tội chế tạo, tàng trữ, vận chuyển, sử dụng, mua bán trái phép hoặc chiếm đoạt vũ khí quân dụng, phương tiện kỹ thuật quân sự 
                     (điều 304 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Hình phạt tù có thời hạn
Bản án:số 418 ngày 28/11/2024 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788608t1cvn/chi-tiet-ban-an,"TRẦN THANH PHONG VÀ ĐỒNG PHẠM - phạm tội chứa chấp hoặc tiêu thụ tài sản do người khác phạm tội mà có 
                     (điều 323 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Giữ nguyên bản án sơ thẩm và hình phạt tù có thời hạn
Bản án:số 410 ngày 15/11/2024 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788507t1cvn/chi-tiet-ban-an,"NGUYỄN TẤN QUYỀN - phạm tội chống người thi hành công vụ 
                     (điều 330 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Giữ nguyên bản án hình sự sơ thẩm và xử phạt bị cáo hình phạt tù có thời hạn.
Bản án:số 36 ngày 14/01/2025 của TAND TP. Hồ Chí Minh(07.05.2025),https://congbobanan.toaan.gov.vn/2ta1788473t1cvn/chi-tiet-ban-an,"Trần Văn T2 và đồng phạm - phạm tội đánh bạc 
                     (điều 321 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Trần Văn Q1 tù có thời hạn về tội ""Đánh bạc"" theo khoản 1 Điều 321 Bộ luật hình sự 2015"
Bản án:số 250 ngày 08/08/2024 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1787050t1cvn/chi-tiet-ban-an,"Trần Quốc Mỹ T1 và đồng phạm - phạm tội gây rối trật tự công cộng 
                     (điều 318 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Hủy Bản án sơ thẩm và trả hồ sơ để điều tra bổ sung
Bản án:số 409 ngày 23/08/2024 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1787016t1cvn/chi-tiet-ban-an,"Nguyễn Thế H - phạm tội giết người 
                     (điều 123 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Nguyễn Thế H tù có thời hạn về tội ""Giết người"""
Bản án:số 383 ngày 13/08/2024 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1787013t1cvn/chi-tiet-ban-an,"Nguyễn Thị Mộng L1 - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Nguyễn Thị Mông L1 tù có thời hạn về tội ""Trộm cắp tài sản"""
Bản án:số 35 ngày 14/01/2025 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1787022t1cvn/chi-tiet-ban-an,"Đoàn Trung H1 - phạm tội cưỡng đoạt tài sản 
                     (điều 170 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Đoàn Trung H1 tù có thời hạn nhưng cho hưởng án treo về tội ""Cưỡng đoạt tài sản"""
Bản án:số 291 ngày 11/06/2024 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1786958t1cvn/chi-tiet-ban-an,"Lý Tâm Đ - phạm tội giết người 
                     (điều 123 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Lý Tâm Đ tù chung thân về tội ""Giết người"""
Bản án:số 419 ngày 28/11/2024 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1786837t1cvn/chi-tiet-ban-an,"Hồ Hải A và đồng phạm - phạm tội tổ chức đánh bạc hoặc gá bạc 
                     (điều 322 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Chấp nhận một phần kháng cáo.
Quyết định:số 94 ngày 12/03/2025 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1786437t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp về thừa kế tài sản
Quyết định:số 20/2025 ngày 15/01/2025 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1786440t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp cá nhân<>,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp đòi nhà ở
Bản án:số 461 ngày 26/07/2024 của TAND TP. Hồ Chí Minh(05.05.2025),https://congbobanan.toaan.gov.vn/2ta1786316t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng hợp tác,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng góp vốn
Bản án:số 62 ngày 26/02/2024 của TAND TP. Hồ Chí Minh(29.04.2025),https://congbobanan.toaan.gov.vn/2ta1782876t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Trầ Thị Trúc L yêu cầu ly hôn ông Nguyen Sang T
Bản án:số 16 ngày 17/01/2025 của TAND TP. Hồ Chí Minh(29.04.2025),https://congbobanan.toaan.gov.vn/2ta1782890t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ông Le Trung L yêu cầu ly hôn bà Nguyễn Thị T
Quyết định:số 04 ngày 09/01/2025 của TAND TP. Hồ Chí Minh(29.04.2025),https://congbobanan.toaan.gov.vn/2ta1782893t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu huỷ việc kết hôn trái pháp luật,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Nguyễn Thị H yêu cầu hủy kết hôn trái pháp luật
